"assessment_response_id","assessment_id","assessment_action_id","assessment_action_version","assessment_question_id","assessment_response_score","assessment_response_weighted_score"
"e3410b3f","O3010Q@5","73dcc40d","10","b3RmVw@3","1.0000000","1.0000000"
"319843be","yWmNPQ@3","f180714"," 2","b3RmVw@2","1.0000000","0.0000000"
"6a416c04","z4nUbw@6","b5ae0dc7"," 2","LdjFWw@2","1.0000000","1.0000000"
"3cbe33bc","z4nUbw@6","dc29fbbf"," 2","b3RmVw@2","1.0000000","1.0000000"
"f2f6921c","yWmNPQ@3","8df96432"," 2","b3RmVw@6","0.6000000",NA
"94f876d0","O3010Q@5","5f82f9f4"," 2","b3RmVw@4","1.0000000","1.0000000"
"5bcf3563","yWmNPQ@3","6bbe30af","14","WttycQ@1","0.8000000","1.0000000"
"42412f31","z4nUbw@6","3ae0468e"," 2","b3RmVw@2","1.0000000","1.0000000"
"8d771b43","O3010Q@4","61fbf1"," 8","b3RmVw@4","1.0000000",NA
"83cff269","O3010Q@8","1c7b9e70"," 2","b3RmVw@3","1.0000000","0.6666667"
"2cc244f2","O3010Q@4","ff5b2a1b","13","b3RmVw@3","1.0000000","0.0000000"
"f6adc8","dW1YXw@4","567b6ccf"," 2","b3RmVw@3","0.0000000","1.0000000"
"6030aeef","O3010Q@5","a362604e"," 2","pAh9DQ@2","0.8000000",NA
"d442a447","yWmNPQ@3","60087f7c"," 2","seJe7Q@3","1.0000000","0.8333333"
"ec656219","O3010Q@5","a47e8296"," 2","b3RmVw@6","1.0000000","1.0000000"
"d92ac14","dW1YXw@4","fe0561e1","12","b3RmVw@3","1.0000000","1.0000000"
"7ba15a66","z4nUbw@6","36fe0a58"," 2","WttycQ@1","1.0000000",NA
"176aefcd","xDAvSQ@5","e9aed04b","12","fGEHEQ@1","1.0000000","1.0000000"
"6fd3c105","O3010Q@8","42d3a421"," 2","b3RmVw@2","1.0000000","1.0000000"
"13d954a2","yWmNPQ@6","65674ada"," 2","1uEo4w@1","1.0000000","0.0000000"
"a4963bf8","yWmNPQ@3","ef2b1c7b"," 2","1uEo4w@1","1.0000000","0.8000000"
"f945ecd2","O3010Q@4","9c72f405"," 2","3PvHeQ@2","1.0000000",NA
"3bf9a3ea","xDAvSQ@5","dbe9ef4b","13","l61z7Q@2","1.0000000","1.0000000"
"c6989a7f","z4nUbw@6","1560d64b"," 2","b3RmVw@3","1.0000000","0.7500000"
"737d6d54","O3010Q@5","9581b1d3"," 2","jtfmjw@1","1.0000000",NA
"4a446470","z4nUbw@6","4b86f16a"," 2","WttycQ@1","1.0000000","1.0000000"
"f73750a0","z4nUbw@6","7551aca7"," 2","b3RmVw@2","0.8000000","1.0000000"
"fe989ec5","O3010Q@5","2736799b"," 7","jtfmjw@1","0.0000000","1.0000000"
"e273d4b3","O3010Q@4","23f01903"," 2","b3RmVw@6","1.0000000","1.0000000"
"fa36f308","dW1YXw@4","9c93f0a5"," 2","b3RmVw@6","1.0000000","1.0000000"
"34678c8b","O3010Q@8","e6967aab","10","b3RmVw@2","1.0000000",NA
"3a5bea5e","yWmNPQ@3","4706bc46"," 2","b3RmVw@7","1.0000000","1.0000000"
"25eb7ab3","xDAvSQ@5","7b666a63"," 2","uvVA8Q@1","1.0000000","1.0000000"
"b89f63b4","yWmNPQ@6","9ab8ce48","12","b3RmVw@3","1.0000000","0.8000000"
"9d8a02c5","xDAvSQ@5","cb633e52"," 2","b3RmVw@3","1.0000000","1.0000000"
"ca57da7f","yWmNPQ@3","1a229e17"," 2","b3RmVw@4","1.0000000","1.0000000"
"9954d666","yWmNPQ@3","61932527"," 2","seJe7Q@3","1.0000000","0.0000000"
"ea4348cd","dW1YXw@4","7d17ea"," 2","b3RmVw@3","0.0000000","1.0000000"
"217d473c","O3010Q@5","f4dcb1ef"," 2","1uEo4w@1","1.0000000","1.0000000"
"a43f3445","yWmNPQ@3","7ab0d6e8","13","b3RmVw@3","1.0000000","0.0000000"
"8474ff1f","O3010Q@5","589d6d10"," 2","b3RmVw@3","1.0000000",NA
"ebee32a","z4nUbw@6","8865c18"," 2","b3RmVw@7","1.0000000","1.0000000"
"82e1353d","xDAvSQ@5","6edb422f"," 2","b3RmVw@7","0.0000000",NA
"4550cdb0","xDAvSQ@5","5ce967ed"," 2","b3RmVw@3","1.0000000",NA
"55ec67a","xDAvSQ@5","54dffdca","12","LdjFWw@2","1.0000000",NA
"1e1f0e0a","O3010Q@4","fbb6605"," 2","3PvHeQ@2","0.0000000","1.0000000"
"b855ed16","z4nUbw@6","95f815f5","10","3PvHeQ@2","1.0000000","0.4000000"
"a5e8ea11","O3010Q@5","b249c6b8"," 2","b3RmVw@2","1.0000000","1.0000000"
"4fedcd1c","yWmNPQ@3","621c1c7c"," 2","oQox3w@1","1.0000000",NA
"c45c87e4","O3010Q@4","24e1e1dc","14","b3RmVw@4","1.0000000","1.0000000"
"82130d7a","xDAvSQ@5","d079dc48"," 2","QujkHw@1","0.0000000","0.8000000"
"4c366236","O3010Q@4","da167fe0"," 2","jtfmjw@1","1.0000000","1.0000000"
"52a8395b","xDAvSQ@5","1ad27138"," 2","b3RmVw@2","1.0000000","1.0000000"
"71a57623","O3010Q@6","e839464"," 2","Cp66Lw@2","1.0000000",NA
"73450c7e","z4nUbw@6","34a15cc0"," 2","1uEo4w@1","1.0000000",NA
"257aefe9","xDAvSQ@5","d95e6de"," 2","1uEo4w@1","1.0000000","0.4000000"
"80a794c9","O3010Q@7","39680c49"," 2","3PvHeQ@2","1.0000000","1.0000000"
"b85e9dc","O3010Q@7","4a88c456"," 2","QujkHw@1","1.0000000","1.0000000"
"5d919e7d","O3010Q@8","6ce9eb63","15","b3RmVw@3","1.0000000","1.0000000"
"5c369ced","dW1YXw@4","495cdbb2","18","b3RmVw@2","1.0000000","1.0000000"
"db393aa6","yWmNPQ@3","f5749688"," 2","uvVA8Q@1","1.0000000",NA
"5b4495be","dW1YXw@4","e64db8e"," 2","b3RmVw@3","1.0000000","0.0000000"
"d2cbe81b","dW1YXw@4","885220c"," 2","b3RmVw@3","1.0000000",NA
"17e73e96","O3010Q@4","aff91f36"," 2","b3RmVw@3","1.0000000","1.0000000"
"767e23cb","yWmNPQ@3","fbcfe9d7"," 2","Cp66Lw@2","1.0000000","1.0000000"
"7f9392c6","O3010Q@7","4f1ad2dd"," 2","1uEo4w@2","1.0000000",NA
"b227470f","dW1YXw@4","de67a7cf"," 2","b3RmVw@3","1.0000000","0.0000000"
"717675a4","z4nUbw@6","34aad58e"," 2","seJe7Q@3","1.0000000","1.0000000"
"c0261fca","O3010Q@4","3c6d9b0c"," 2","b3RmVw@3","1.0000000","0.0000000"
"2783f872","yWmNPQ@3","c6042c78"," 2","b3RmVw@2","0.8000000",NA
"c31ae20e","z4nUbw@6","7475ed6c","18","seJe7Q@3","1.0000000","1.0000000"
"260c1b8a","dW1YXw@4","7fa3c066"," 2","LdjFWw@2","0.0000000","0.0000000"
"3874f643","O3010Q@8","64163d93"," 2","b3RmVw@2","0.6000000","1.0000000"
"1734f301","yWmNPQ@3","ce825648"," 2","b3RmVw@2","1.0000000",NA
"e2f3ad00","dW1YXw@4","e0159350"," 2","b3RmVw@3","1.0000000","1.0000000"
"8a0cb7da","dW1YXw@4","ddd7521a"," 2","b3RmVw@3","1.0000000","0.6000000"
"47826047","z4nUbw@6","89628fd3"," 2","3PvHeQ@2","1.0000000","1.0000000"
"7cc65b38","dW1YXw@4","4b8e45cb"," 2","seJe7Q@3","0.8333333","1.0000000"
"3ca7834b","O3010Q@8","f8d59975"," 2","b3RmVw@3","1.0000000","1.0000000"
"f2ad4240","O3010Q@4","14e456e3","14","9BZbew@1","1.0000000","1.0000000"
"a2214d67","xDAvSQ@5","50cfe856"," 2","b3RmVw@3","1.0000000","1.0000000"
"2dfead60","O3010Q@5","187a572a"," 2","b3RmVw@4","1.0000000",NA
"1a928c5","O3010Q@5","23ce3f0c","11","uvVA8Q@1","1.0000000","0.0000000"
"f6fbb8b1","xDAvSQ@5","f8d4211f"," 2","WttycQ@1","1.0000000","1.0000000"
"22779cfa","O3010Q@5","ba7d218b"," 2","1uEo4w@2","1.0000000","1.0000000"
"9273c331","O3010Q@5","48edc9b1","13","b3RmVw@2","1.0000000","1.0000000"
"47672d55","O3010Q@5","92de8bae"," 2","oQox3w@1","1.0000000","0.8000000"
"68ec5185","O3010Q@4","d428c877"," 2","oQox3w@2","1.0000000","0.6000000"
"d804d3a2","yWmNPQ@3","6186e279"," 2","3PvHeQ@2","1.0000000","1.0000000"
"277505b3","O3010Q@5","32fb078f"," 2","b3RmVw@2","1.0000000","1.0000000"
"bc1b5a2","O3010Q@4","9f39d0e"," 2","oQox3w@1","1.0000000",NA
"51d2c05","xDAvSQ@5","df9827ef"," 8","b3RmVw@2","1.0000000","1.0000000"
"653b9bc8","z4nUbw@6","9b167efe"," 2","oQox3w@1","1.0000000",NA
"72a6a3de","dW1YXw@4","dad22ba6","16","1uEo4w@1","1.0000000",NA
"8deb91c9","yWmNPQ@3","d4c85b5e"," 2","l61z7Q@2","1.0000000","1.0000000"
"a2f46358","O3010Q@5","c876faf6","11","b3RmVw@2","1.0000000","1.0000000"
"84fd316c","z4nUbw@6","458ee286"," 2","jtfmjw@1","0.0000000","1.0000000"
"c76f9679","yWmNPQ@3","5380770d"," 2","b3RmVw@3","1.0000000",NA
"6d733deb","xDAvSQ@5","6f8436ef"," 2","b3RmVw@2","1.0000000","1.0000000"
"e94339e4","z4nUbw@6","efc403ca"," 2","b3RmVw@3","1.0000000",NA
"3ec596b1","O3010Q@4","39dccd3d","11","b3RmVw@2","1.0000000","1.0000000"
"8c3c07c2","dW1YXw@4","856334f"," 2","fGEHEQ@1","1.0000000","0.0000000"
"60343a80","yWmNPQ@6","f37b0d4a"," 3","b3RmVw@3","1.0000000","1.0000000"
"388ab62","z4nUbw@6","61674385"," 2","b3RmVw@5","1.0000000","1.0000000"
"57c5c156","yWmNPQ@6","51406ca1"," 2","b3RmVw@2","1.0000000","1.0000000"
"f4cec612","O3010Q@4","f4288274"," 2","b3RmVw@3","1.0000000",NA
"bb90b629","O3010Q@4","b63c77e0"," 2","b3RmVw@4","1.0000000",NA
"4f4a878b","yWmNPQ@3","a48d9ade","11","3PvHeQ@2","1.0000000","1.0000000"
"50df4ebe","O3010Q@5","407e13a9","20","b3RmVw@2","0.8333333",NA
"e96bd4b2","z4nUbw@6","18ab8b38","13","b3RmVw@2","1.0000000",NA
"3a7fe9f2","xDAvSQ@5","2536831e","10","b3RmVw@3","1.0000000","1.0000000"
"dce80322","O3010Q@5","66f9103d"," 2","b3RmVw@2","1.0000000","1.0000000"
"16909a2c","dW1YXw@4","5804e037"," 2","b3RmVw@3","1.0000000","0.0000000"
"79510ab1","z4nUbw@6","8c2f6b72","12","b3RmVw@3","1.0000000","1.0000000"
"64b1b266","z4nUbw@6","ba526f58","15","seJe7Q@3","1.0000000","1.0000000"
"77593a9e","yWmNPQ@3","a07fedc4"," 2","b3RmVw@2","1.0000000","1.0000000"
"fb8edf12","xDAvSQ@5","fbed4256","12","uvVA8Q@1","0.4000000","1.0000000"
"2f7fa21b","z4nUbw@6","4cee0fe6"," 2","3PvHeQ@2","1.0000000","1.0000000"
"88fd4e7a","yWmNPQ@6","b6c555a7"," 2","b3RmVw@4","1.0000000","1.0000000"
"34893bb9","z4nUbw@6","f4cbe386"," 2","fGEHEQ@1","1.0000000",NA
"60a245bd","dW1YXw@4","eeee0c08"," 2","QujkHw@1","1.0000000","1.0000000"
"bc232383","O3010Q@4","c6222e6b"," 2","b3RmVw@2","1.0000000","0.0000000"
"912f1452","xDAvSQ@5","1fb5156"," 2","jtfmjw@1","1.0000000","0.5000000"
"93891fa8","O3010Q@5","58bd3ddb"," 2","b3RmVw@2","1.0000000","1.0000000"
"cd1c6f72","O3010Q@5","f67ba8bd"," 2","1uEo4w@2","0.0000000","1.0000000"
"50fec6bf","O3010Q@5","3df8a460"," 2","oQox3w@2","1.0000000","1.0000000"
"f0fe02dc","xDAvSQ@5","663a1cc7","13","b3RmVw@4","1.0000000","1.0000000"
"90d74d07","O3010Q@5","1418670f"," 2","b3RmVw@3","1.0000000","1.0000000"
"e1954d27","z4nUbw@6","cdbf79e1"," 2","oQox3w@2","1.0000000",NA
"b7f87c50","O3010Q@5","1509747c"," 2","9BZbew@1","1.0000000","1.0000000"
"330236bb","xDAvSQ@5","b7401f55"," 2","b3RmVw@3","1.0000000","1.0000000"
"31dd4e51","O3010Q@8","c347dea8"," 2","oQox3w@1","1.0000000","1.0000000"
"4fd6922","O3010Q@5","807bfba4"," 2","b3RmVw@2","1.0000000","1.0000000"
"c1654937","O3010Q@5","dbc955dd"," 2","b3RmVw@3","1.0000000","1.0000000"
"74e89b07","xDAvSQ@5","86e95306"," 2","b3RmVw@4","1.0000000","0.4000000"
"84e4b816","dW1YXw@4","cd1010aa"," 2","Cp66Lw@2","1.0000000","1.0000000"
"e97db868","yWmNPQ@3","23da236c"," 2","jtfmjw@1","0.8000000","1.0000000"
"871c836c","yWmNPQ@3","33d005ab"," 2","b3RmVw@2","1.0000000","1.0000000"
"5efd8632","yWmNPQ@3","d86d32d2"," 7","b3RmVw@2","1.0000000",NA
"f61c5c0b","xDAvSQ@5","a65176ed"," 2","b3RmVw@3","1.0000000","1.0000000"
"d67cb76b","O3010Q@4","fb88ea9"," 2","oQox3w@1","1.0000000","0.0000000"
"13f1062b","O3010Q@5","7551aca7"," 2","b3RmVw@6","1.0000000","1.0000000"
"8d0ac19d","yWmNPQ@3","c1fd3ac5"," 2","jtfmjw@1","1.0000000","1.0000000"
"d32bf389","z4nUbw@6","55ab525a"," 2","1uEo4w@2","1.0000000","1.0000000"
"c09bc12c","O3010Q@5","69647944"," 2","b3RmVw@2","1.0000000","0.7500000"
"7e33bcf5","O3010Q@4","95813eac"," 2","jtfmjw@1","1.0000000",NA
"ee89b43b","O3010Q@5","d0bd2961"," 9","b3RmVw@2","0.5000000","0.6000000"
"92beff85","z4nUbw@6","e2d0d521"," 2","b3RmVw@3","1.0000000",NA
"6b3ad19a","z4nUbw@6","15107b69"," 2","b3RmVw@3","1.0000000","1.0000000"
"e1831ab8","xDAvSQ@5","51b19004"," 2","b3RmVw@2","1.0000000","0.4000000"
"27769ff0","O3010Q@7","ec45d213"," 2","1uEo4w@1","1.0000000","1.0000000"
"98a4ddb9","dW1YXw@4","a9860056"," 2","1uEo4w@2","1.0000000","0.7500000"
"af829c18","dW1YXw@4","8406113","12","b3RmVw@3","1.0000000","1.0000000"
"17077890","xDAvSQ@5","b4458a8a"," 2","9BZbew@1","1.0000000","0.6000000"
"dca0d3f","O3010Q@5","6225e163"," 2","1uEo4w@1","1.0000000",NA
"2a2e310a","O3010Q@8","187ccdf7"," 2","1uEo4w@1","1.0000000","1.0000000"
"a98801f","xDAvSQ@5","c13dbd96"," 2","oQox3w@1","1.0000000","1.0000000"
"50b488d8","O3010Q@8","c420f45"," 2","b3RmVw@3","1.0000000",NA
"aeec2ec","xDAvSQ@5","606f1291"," 2","b3RmVw@2","1.0000000","1.0000000"
"ed07584","z4nUbw@6","b78605ca"," 2","b3RmVw@2","0.0000000","1.0000000"
"d67d7858","yWmNPQ@3","60812542"," 2","fGEHEQ@1","1.0000000","1.0000000"
"1ecc697e","O3010Q@4","94f15474"," 2","seJe7Q@3","1.0000000",NA
"250b450a","xDAvSQ@5","b901192b"," 2","LdjFWw@2","1.0000000","1.0000000"
"c41f236a","O3010Q@4","92742034","14","WttycQ@1","1.0000000","1.0000000"
"a799e5ae","z4nUbw@6","3c43fa02"," 2","l61z7Q@2","1.0000000","1.0000000"
"ee6e0dce","dW1YXw@4","287a2dcc"," 2","Cp66Lw@2","1.0000000",NA
"2ff8d92","O3010Q@7","e0529fb5","10","jtfmjw@1","1.0000000",NA
"79fa1930","dW1YXw@4","2acbe090"," 2","b3RmVw@2","1.0000000","1.0000000"
"3979b527","O3010Q@5","a43b14e0"," 2","b3RmVw@2","1.0000000","1.0000000"
"960ac67e","O3010Q@4","b3fd4426"," 2","b3RmVw@3","0.7500000","1.0000000"
"6cf152e","yWmNPQ@3","99a2f5b1","12","9BZbew@1","0.0000000","1.0000000"
"9a703bad","dW1YXw@4","21037ee4"," 2","1uEo4w@2","1.0000000","1.0000000"
"ed3852df","O3010Q@4","6dac502e"," 2","b3RmVw@2","1.0000000",NA
"69e8d117","O3010Q@5","909ffa25","10","b3RmVw@3","1.0000000","0.8000000"
"84438dfe","yWmNPQ@3","9849f756"," 2","b3RmVw@2","1.0000000","0.0000000"
"e419e311","O3010Q@4","523230ff"," 2","b3RmVw@3","1.0000000",NA
"71087339","O3010Q@4","f091055"," 2","b3RmVw@4","1.0000000","1.0000000"
"2f5d2bef","yWmNPQ@6","6d8c5dde"," 2","uvVA8Q@1","1.0000000",NA
"3e2103a6","yWmNPQ@3","72b75bb2"," 2","LdjFWw@2","1.0000000","1.0000000"
"fc1285e9","yWmNPQ@3","4017d6f7"," 2","seJe7Q@3","1.0000000",NA
"ced487b2","dW1YXw@4","2b1ef3d2"," 2","pAh9DQ@2","1.0000000","1.0000000"
"30cdc007","yWmNPQ@3","ff9b46e4"," 2","1uEo4w@1","1.0000000","1.0000000"
"54c200ab","O3010Q@4","239b1005"," 2","pAh9DQ@2","1.0000000","1.0000000"
"b4ba4b33","yWmNPQ@3","918a184b"," 2","b3RmVw@3","1.0000000","1.0000000"
"a041c095","dW1YXw@4","6791e43d"," 2","seJe7Q@3","1.0000000",NA
"570ef9fc","O3010Q@4","abdca08","12","oQox3w@1","1.0000000","0.8333330"
"6fca111e","xDAvSQ@5","295bbe20"," 2","b3RmVw@3","1.0000000","1.0000000"
"652e5527","xDAvSQ@5","5e34c66c"," 2","b3RmVw@4","1.0000000","1.0000000"
"d150fccd","O3010Q@7","e7285edb"," 2","b3RmVw@2","0.0000000",NA
"3678cbb1","O3010Q@4","c41b114c"," 2","b3RmVw@4","1.0000000","1.0000000"
"7572d319","yWmNPQ@3","684161e3"," 2","1uEo4w@1","1.0000000","1.0000000"
"b625837c","xDAvSQ@5","41c8f22f"," 2","b3RmVw@2","1.0000000","1.0000000"
"85c58ba2","yWmNPQ@3","106aac9d"," 2","b3RmVw@3","1.0000000","1.0000000"
"b864044e","dW1YXw@4","795384f1"," 8","LdjFWw@2","0.0000000","1.0000000"
"c80b193f","O3010Q@5","c3d53f6f"," 2","b3RmVw@2","1.0000000",NA
"5d365ad2","dW1YXw@4","7cb0571"," 9","WttycQ@1","1.0000000","1.0000000"
"e3fb681d","xDAvSQ@5","b4669654"," 2","b3RmVw@2","0.2500000",NA
"2bae47c","O3010Q@5","c2732007"," 8","b3RmVw@3","1.0000000","1.0000000"
"dc782c4c","xDAvSQ@5","a68f9efe","15","b3RmVw@2","1.0000000","1.0000000"
"8a9f7e71","O3010Q@5","355732ed"," 2","b3RmVw@3","1.0000000","1.0000000"
"b0842ff5","z4nUbw@6","26979d2b"," 2","b3RmVw@4","1.0000000",NA
"f85eaa47","O3010Q@5","e9f3bd3a"," 2","b3RmVw@3","0.0000000","0.0000000"
"e2a60be0","xDAvSQ@5","887b1041"," 2","Cp66Lw@2","1.0000000","1.0000000"
"dccc09ce","xDAvSQ@5","a795113f"," 2","b3RmVw@4","0.0000000","1.0000000"
"880fe46f","O3010Q@5","e6a0a385"," 2","b3RmVw@2","0.0000000",NA
"b2531542","O3010Q@5","28a79b41"," 2","b3RmVw@3","1.0000000","1.0000000"
"92fcb774","O3010Q@4","d320cdc0"," 2","b3RmVw@3","1.0000000","0.6000000"
"bf3ed0ab","O3010Q@4","bc4b767e"," 2","b3RmVw@7","1.0000000","1.0000000"
"62999649","xDAvSQ@5","8aa955a2"," 2","seJe7Q@3","1.0000000","1.0000000"
"28ed9e11","O3010Q@5","f584806d"," 2","b3RmVw@3","1.0000000","1.0000000"
"c0aac65","z4nUbw@6","4d49de4d","11","b3RmVw@3","0.0000000",NA
"52d36fad","O3010Q@5","db4efafa"," 9","b3RmVw@2","1.0000000","1.0000000"
"7417acea","z4nUbw@6","5bab4f3a"," 2","b3RmVw@3","1.0000000","1.0000000"
"fb0739c5","O3010Q@4","158f1c9e"," 2","b3RmVw@3","1.0000000","1.0000000"
"86de417a","dW1YXw@4","1caeff2d"," 2","Cp66Lw@2","1.0000000","1.0000000"
"766b6463","yWmNPQ@3","25e2329b"," 2","jtfmjw@1","1.0000000",NA
"9c934800","dW1YXw@4","5a5a01ba"," 2","b3RmVw@3","1.0000000","1.0000000"
"eb80b9c8","dW1YXw@4","56672bc7"," 2","b3RmVw@3","1.0000000","1.0000000"
"b11e6d61","O3010Q@8","c5e8d876"," 2","9BZbew@1","0.6666667","1.0000000"
"91e18338","z4nUbw@6","68cfa6f"," 2","b3RmVw@3","1.0000000",NA
"c7e00cdd","z4nUbw@6","9a0219e7","10","jtfmjw@1","1.0000000","0.0000000"
"31ddb830","xDAvSQ@5","de6b8a03"," 2","b3RmVw@4","1.0000000","1.0000000"
"6b75202d","O3010Q@4","feb7b865"," 2","b3RmVw@2","1.0000000","1.0000000"
"80863ac1","O3010Q@5","eba48c02"," 2","l61z7Q@2","1.0000000",NA
"4b63d81f","z4nUbw@6","1fc94469"," 2","oQox3w@1","1.0000000","1.0000000"
"36e3ac7d","O3010Q@4","c150b168"," 2","b3RmVw@2","1.0000000",NA
"2015b754","z4nUbw@6","efee633d"," 7","3PvHeQ@2","1.0000000","0.4000000"
"1271dfa5","O3010Q@4","2cf46b4d"," 2","jtfmjw@1","1.0000000","1.0000000"
"21cba0b3","O3010Q@4","ebced3ed","12","b3RmVw@2","1.0000000","1.0000000"
"b36a7607","dW1YXw@4","8cb4c842"," 2","3PvHeQ@2","0.2000000","1.0000000"
"5cf2ebfe","yWmNPQ@3","3472e0c"," 2","b3RmVw@3","0.8000000","1.0000000"
"5970d2cf","O3010Q@8","580e16d"," 8","b3RmVw@2","1.0000000","1.0000000"
"a4b88dc2","dW1YXw@4","761f6229"," 2","b3RmVw@7","1.0000000",NA
"7135f880","O3010Q@5","c70a23dd"," 2","b3RmVw@2","1.0000000",NA
"49adbea7","xDAvSQ@5","239314cc"," 2","b3RmVw@3","1.0000000","1.0000000"
"e0b8f2cc","dW1YXw@4","f91c31fe"," 2","b3RmVw@2","0.0000000","1.0000000"
"dd9cfcc","dW1YXw@4","23189baf"," 2","3PvHeQ@2","1.0000000",NA
"243dd220","O3010Q@4","71db608a"," 2","oQox3w@1","1.0000000",NA
"988f0d7d","dW1YXw@4","13094407"," 2","b3RmVw@3","1.0000000","1.0000000"
"3e4e71e5","yWmNPQ@6","8856cf82"," 2","pAh9DQ@2","1.0000000","1.0000000"
"b6b8c39c","yWmNPQ@3","b9710c5c"," 2","l61z7Q@2","1.0000000","1.0000000"
"df38d932","xDAvSQ@5","3846bf68"," 2","b3RmVw@2","1.0000000",NA
"939fb7c8","dW1YXw@4","87cb9077"," 9","oQox3w@1","1.0000000","1.0000000"
"52b9e23e","yWmNPQ@3","6fe477c3","11","fGEHEQ@1","1.0000000","1.0000000"
"fcafb8a2","xDAvSQ@5","aa447460","13","b3RmVw@2","1.0000000","1.0000000"
"441f2d98","z4nUbw@6","7c27d549","11","b3RmVw@2","1.0000000","1.0000000"
"a0c5dc1b","yWmNPQ@3","e7de85bf"," 2","1uEo4w@2","1.0000000","0.8000000"
"f2b04518","dW1YXw@4","3f1725fd"," 2","b3RmVw@2","1.0000000","1.0000000"
"51507711","z4nUbw@6","d04f53cb"," 2","9BZbew@1","0.6666667","1.0000000"
"a5c669f1","O3010Q@5","5b2febcc"," 2","b3RmVw@3","1.0000000","1.0000000"
"61bcfda3","yWmNPQ@3","97ea43ad"," 2","jtfmjw@1","0.6000000",NA
"afa819b5","O3010Q@5","d680b386"," 2","b3RmVw@2","1.0000000",NA
"57085393","O3010Q@4","771cd6ba"," 2","LdjFWw@2","0.0000000","1.0000000"
"2560d8f4","O3010Q@8","207a32c8"," 2","LdjFWw@2","1.0000000","1.0000000"
"8d3ef0b0","yWmNPQ@3","1bb6ce33","14","b3RmVw@4","1.0000000","1.0000000"
"aed710a7","yWmNPQ@4","f3ff672"," 2","b3RmVw@3","1.0000000",NA
"2817d325","z4nUbw@6","edde5db4"," 2","b3RmVw@2","1.0000000","1.0000000"
"2a679ed7","xDAvSQ@5","7a9a0164"," 2","b3RmVw@3","1.0000000","1.0000000"
"bc1d3660","z4nUbw@6","e9403a29"," 2","l61z7Q@2","1.0000000","1.0000000"
"259c0754","yWmNPQ@3","b7eb0610"," 7","l61z7Q@2","0.8000000",NA
"8fc90c6","z4nUbw@6","62e82c42"," 2","b3RmVw@2","1.0000000","1.0000000"
"f93666c0","xDAvSQ@5","81248a75"," 2","b3RmVw@3","1.0000000",NA
"846b9718","xDAvSQ@5","8641cb94"," 2","b3RmVw@2","1.0000000","1.0000000"
"adf34869","yWmNPQ@3","1023e1c1"," 2","oQox3w@2","0.0000000",NA
"3e9ab85d","z4nUbw@6","60d86983"," 2","9BZbew@1","1.0000000","1.0000000"
"6d415f57","xDAvSQ@5","ac73a3dc"," 2","b3RmVw@4","1.0000000","1.0000000"
"8ed9ce88","yWmNPQ@3","e59d59c7","12","seJe7Q@3","1.0000000","1.0000000"
"c8dd1137","O3010Q@6","14396c70"," 2","seJe7Q@3","1.0000000",NA
"dc71ec59","O3010Q@4","e5f66012"," 2","b3RmVw@3","1.0000000","1.0000000"
"cbf48bc4","xDAvSQ@5","d8e2d71"," 2","1uEo4w@1","1.0000000","1.0000000"
"b7171cd8","yWmNPQ@3","6a0bedd2"," 2","b3RmVw@2","1.0000000",NA
"b77b35c7","O3010Q@5","a9ffcb0"," 2","oQox3w@2","0.0000000",NA
"43c2dbad","O3010Q@5","4dac182b"," 2","WttycQ@1","1.0000000","1.0000000"
"9c18b098","O3010Q@5","4c3bae7e","16","1uEo4w@1","1.0000000","1.0000000"
"6cab5b4b","O3010Q@4","1d1b1c0e","17","b3RmVw@2","1.0000000","0.0000000"
"69263df6","xDAvSQ@5","bb6fce0c"," 2","oQox3w@2","1.0000000","1.0000000"
"c7b9b32d","O3010Q@4","cc35d0c1","14","b3RmVw@4","1.0000000","0.8333330"
"b1bc192f","xDAvSQ@5","5d9348f4"," 2","1uEo4w@1","1.0000000",NA
"38e8cb7a","z4nUbw@6","adee5425"," 2","fGEHEQ@1","1.0000000",NA
"952e4d05","O3010Q@5","9666f557"," 2","b3RmVw@3","1.0000000","0.8000000"
"e71a3545","dW1YXw@4","eef4e4a8","10","b3RmVw@2","1.0000000","1.0000000"
"74b9e321","yWmNPQ@3","417aafdb","12","1uEo4w@1","1.0000000",NA
"3ead5466","O3010Q@5","c8831432"," 2","pAh9DQ@2","1.0000000",NA
"c95ce8a2","yWmNPQ@3","ac57a2fe","15","b3RmVw@2","1.0000000","0.0000000"
"6e271bbb","O3010Q@5","281f649e","11","LdjFWw@2","1.0000000",NA
"897b4716","O3010Q@4","575f9967","13","b3RmVw@2","0.8000000",NA
"cf546a3a","dW1YXw@4","a184e248"," 2","WttycQ@1","1.0000000",NA
"e5ee6f","xDAvSQ@5","acb08f76"," 2","b3RmVw@2","1.0000000","1.0000000"
"e9428c85","xDAvSQ@5","80998706"," 2","uvVA8Q@1","1.0000000",NA
"b9ac4747","O3010Q@5","567f9615","13","QujkHw@1","1.0000000","1.0000000"
"9fbd15a5","O3010Q@7","f34586cf"," 2","b3RmVw@7","1.0000000","1.0000000"
"1dc83e3a","O3010Q@5","e042cf7a","12","dW1YXw@1","1.0000000","1.0000000"
"82ccb2ac","O3010Q@5","5243d924"," 8","b3RmVw@2","0.6000000","1.0000000"
"40cc9069","O3010Q@5","f3982e8e"," 2","b3RmVw@4","0.0000000",NA
