"peer_assignment_id","peer_assignment_review_schema_part_id","peer_assignment_review_schema_part_option_id","peer_review_id"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","52","41c0c340"
"S9qjoQ@8","6","42","399e483e"
"S9qjoQ@8","4","32","8c04e65b"
"Ha0UDw@3","6","22","c6964f25"
"S9qjoQ@8","555","82","81e995f6"
"S9qjoQ@8","4","22","2122f75c"
"S9qjoQ@8","5","5552","65b057b"
"P1p1aQ@3","555","Yes","9d1922a0"
"S9qjoQ@8","333","Yes","374ae815"
"S9qjoQ@8","444","22","721379b3"
"S9qjoQ@8","222","Yes","4d114061"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","42","251cbe66"
"S9qjoQ@8","6","82","b891f728"
"S9qjoQ@8","555","Yes","61d553a0"
"Ha0UDw@3","777","6662","d397f20f"
"Ha0UDw@3","3","Yes","7cd995cd"
"S9qjoQ@8","2","6662","3e4a4c05"
"S9qjoQ@8","6","62","b3431a25"
"S9qjoQ@8","4","82","a995b04a"
"S9qjoQ@8","2","22","9f3b3a8f"
"Ha0UDw@3","666","62","bd29efc8"
"Ha0UDw@3","2","Yes","e44a7fb0"
"Ha0UDw@3","444","Yes","c3f7e5d6"
"S9qjoQ@8","111","7772","7c8e19c9"
"S9qjoQ@8","111","Yes","cdd6b28a"
"S9qjoQ@8","3","62","d838e094"
"S9qjoQ@8","3","Yes","96dc6764"
"S9qjoQ@8","2","6662","64920abc"
"Ha0UDw@3","555","No","8544d6dd"
"S9qjoQ@8","444","Yes","3cd7eeb5"
"Ha0UDw@3","222","72","1dd718b1"
"S9qjoQ@8","777","72","a6d45da1"
"S9qjoQ@8","2","82","dd3a24d1"
"S9qjoQ@8","2","Yes","d14d3d80"
"Ha0UDw@3","3","42","cf0ae6cf"
"S9qjoQ@8","8","52","4b45832b"
"S9qjoQ@8","444","Yes","d02b9737"
"S9qjoQ@8","7","6662","db35f62e"
"Ha0UDw@3","111","5552","7b97f72d"
"Ha0UDw@3","555","6662","aeb1be1a"
"S9qjoQ@8","222","Yes","c8b8617b"
"S9qjoQ@8","2","62","1b57181"
"S9qjoQ@8","444","6662","5cfb3d4f"
"Ha0UDw@3","4","62","fdb48255"
"S9qjoQ@8","111","82","b43e5f2d"
"S9qjoQ@8","7","Yes","f0675b01"
"S9qjoQ@8","777","7772","a8b59e26"
"S9qjoQ@8","6","7772","96c28e4f"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","32","b123f728"
"Ha0UDw@3","111","Yes","c4f9f7bd"
"Ha0UDw@3","7","Yes","f59bf22a"
"Ha0UDw@3","111","7772","9a64072"
"S9qjoQ@8","111","5552","de7d6022"
"Ha0UDw@3","444","82","4ef6026b"
"S9qjoQ@8","444","82","44743c30"
"S9qjoQ@8","2","62","b17505c6"
"Ha0UDw@3","444","Yes","f2d015a8"
"S9qjoQ@8","222","5552","61422172"
"S9qjoQ@8","111","32","225ca3c5"
"S9qjoQ@8","333","7772","958fe2fd"
"Ha0UDw@3","2","Yes","5bfc1577"
"S9qjoQ@8","2","52","fc36a8d4"
"S9qjoQ@8","4","Yes","ce8c2986"
"S9qjoQ@8","5","62","86bd101d"
"Ha0UDw@3","2","5552","52c1e05f"
"S9qjoQ@8","666","72","1baab9ce"
"Ha0UDw@3","777","81","6c00e19a"
"S9qjoQ@8","666","Yes","9bf96d8c"
"S9qjoQ@8","111","5552","d465983f"
"S9qjoQ@8","444","5552","946c0530"
"Ha0UDw@3","777","52","ee3b9cb9"
"P1p1aQ@3","111","5552","3cdca277"
"Ha0UDw@3","222","No","26fb1530"
"Ha0UDw@3","777","22","45d8d3f7"
"S9qjoQ@8","444","32","8e3e601b"
"Ha0UDw@3","5","Yes","77326d57"
"S9qjoQ@8","333","32","411cd306"
"S9qjoQ@8","2","52","8363e3c"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","22","f35a8b81"
"Ha0UDw@3","7","7772","de3c5f7f"
"S9qjoQ@8","666","7772","a3898669"
"S9qjoQ@8","7","Yes","d1cee71e"
"S9qjoQ@8","8","No","3cff43aa"
"S9qjoQ@8","5","No","ae2f6b80"
"Ha0UDw@3","666","Yes","4b76ec8a"
"S9qjoQ@8","7","Yes","b4fb79a0"
"S9qjoQ@8","333","7772","b8775dbb"
"S9qjoQ@8","8","42","832cbd9d"
"S9qjoQ@8","6","Yes","595ee48d"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","52","663b7151"
"S9qjoQ@8","111","72","ce816d47"
"S9qjoQ@8","2","71","92ab0e0c"
"S9qjoQ@8","4","Yes","6d6d51ac"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","Yes","9e275f7b"
"S9qjoQ@8","4","Yes","8af88a98"
"S9qjoQ@8","5","Yes","bd6a9ae"
"S9qjoQ@8","6","82","619e7106"
"S9qjoQ@8","2","Yes","1b5c72e8"
"S9qjoQ@8","5","Yes","ba0995d5"
"S9qjoQ@8","3","52","fca84e1d"
"Ha0UDw@3","666","82","b6c87f61"
"Ha0UDw@3","5","Yes","539e0706"
"Ha0UDw@3","111","6662","6ef6d7d4"
"S9qjoQ@8","2","42","f8f28da0"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","Yes","fb9f8bf"
"S9qjoQ@8","6","5552","41ae655f"
"S9qjoQ@8","5","Yes","856ca956"
"S9qjoQ@8","777","32","9632613"
"Ha0UDw@3","333","82","fdd1743e"
"P1p1aQ@3","5","5552","1101414b"
"S9qjoQ@8","111","Yes","427df46"
"Ha0UDw@3","3","Yes","ca2250ee"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","52","36ae45a5"
"Ha0UDw@3","7","Yes","b3c0f534"
"S9qjoQ@8","444","22","bfc9772f"
"S9qjoQ@8","5","Yes","45aa9556"
"Ha0UDw@3","555","6662","d496f21a"
"S9qjoQ@8","444","5551","39b295a8"
"Ha0UDw@3","6","7772","9923ffa8"
"S9qjoQ@8","6","72","abebd0fd"
"S9qjoQ@8","444","6662","6e0c6f43"
"S9qjoQ@8","7","5552","8b7d43f2"
"Ha0UDw@3","444","6662","33852540"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","21","4dc851ab"
"S9qjoQ@8","555","52","7aca7f95"
"S9qjoQ@8","8","71","b807fec1"
"S9qjoQ@8","6","Yes","29c2db46"
"Ha0UDw@3","7","22","183ae9ec"
"Ha0UDw@3","4","No","9375c436"
"S9qjoQ@8","2","Yes","73b4944d"
"S9qjoQ@8","6","22","b0d54f35"
"S9qjoQ@8","111","5552","d4d2935"
"S9qjoQ@8","777","42","97fd4890"
"S9qjoQ@8","7","Yes","a8b0502a"
"S9qjoQ@8","333","6662","51ac8955"
"S9qjoQ@8","3","Yes","e9b4b578"
"S9qjoQ@8","555","7772","bba54101"
"Ha0UDw@3","4","62","45a312aa"
"S9qjoQ@8","111","32","9d22caaa"
"Ha0UDw@3","4","42","c6bfb9c4"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","42","92499c85"
"Ha0UDw@3","7","Yes","460d4dc7"
"1uEo4w@4","3","Yes","42588a41"
"S9qjoQ@8","666","72","f8e1722c"
"S9qjoQ@8","6","6662","76bbbba5"
"S9qjoQ@8","6","5552","d38312c4"
"S9qjoQ@8","555","Yes","75b74fcd"
"Ha0UDw@3","333","Yes","5ea42e57"
"S9qjoQ@8","333","Yes","a5aad26a"
"S9qjoQ@8","777","72","892cd461"
"S9qjoQ@8","4","62","e7a9b653"
"S9qjoQ@8","555","5552","4844a5ad"
"Ha0UDw@3","2","22","de09c15c"
"S9qjoQ@8","666","Yes","79717092"
"1uEo4w@4","777","62","301d6e7d"
"Ha0UDw@3","333","62","7e278592"
"Ha0UDw@3","OiYBP8szIN9z0FfVffV-Qs","82","d2b8466"
"Ha0UDw@3","222","Yes","13973747"
"S9qjoQ@8","111","Yes","706225e7"
"Ha0UDw@3","222","Yes","7c8d2ca"
"S9qjoQ@8","5","72","d0d625f9"
"Ha0UDw@3","2","7772","8c3ab7ce"
"Ha0UDw@3","6","Yes","935ed39a"
"S9qjoQ@8","4","42","27d71f63"
"S9qjoQ@8","555","6662","f0f5d23"
"Ha0UDw@3","4","6662","39b295a8"
"S9qjoQ@8","8","Yes","af1fed1"
"S9qjoQ@8","5","6661","50294bf6"
"S9qjoQ@8","8","6662","aa96f2cb"
"Ha0UDw@3","222","Yes","d6a0e758"
"S9qjoQ@8","666","82","8b520209"
"P1p1aQ@3","6JIYOGvVU2lA16kFeSbivH","62","1bd24e2e"
"S9qjoQ@8","666","6662","ed125872"
"S9qjoQ@8","8","6661","8414c1c1"
"S9qjoQ@8","333","22","3597c3a9"
"Ha0UDw@3","222","72","230a23d5"
"Ha0UDw@3","333","72","dd76fe3c"
"S9qjoQ@8","5","Yes","738ee36a"
"S9qjoQ@8","2","Yes","b2826f6f"
"Ha0UDw@3","4","32","33c3649b"
"Ha0UDw@3","6","82","ee69e258"
"S9qjoQ@8","6","Yes","d56e13a6"
"S9qjoQ@8","2","Yes","cabc9cf9"
"S9qjoQ@8","2","7772","5a4571bf"
"Ha0UDw@3","4","81","c5eef3c4"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","Yes","fb573805"
"1uEo4w@4","SijUusI4nbSiZtldrHhtkX","82","8dee6e0e"
"S9qjoQ@8","3","32","e5ceb813"
"Ha0UDw@3","K20zeiocLDtwL8nRc2Y5aN","52","71dd0247"
"S9qjoQ@8","2","72","3ad7f25"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","5552","1a71a02c"
"S9qjoQ@8","2","7772","2d0f6321"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","82","35ea6710"
"Ha0UDw@3","222","72","8cd908e4"
"S9qjoQ@8","7","72","f65b8f64"
"S9qjoQ@8","2","72","ab747e5f"
"S9qjoQ@8","555","22","4f3bfb4d"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","Yes","218ec405"
"Ha0UDw@3","7","22","d0fea41b"
"S9qjoQ@8","2","Yes","9760dd4d"
"S9qjoQ@8","444","52","9185e5bc"
"1uEo4w@4","SijUusI4nbSiZtldrHhtkX","52","a5129a94"
"S9qjoQ@8","444","Yes","ac2b1784"
"S9qjoQ@8","4","No","2585b0cb"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","Yes","6aa2e31f"
"Ha0UDw@3","7","7772","5bf7fb30"
"Ha0UDw@3","8","52","23df7b7e"
"S9qjoQ@8","7","22","17847f11"
"S9qjoQ@8","555","72","ae0224f3"
"S9qjoQ@8","666","32","de1357d5"
"Ha0UDw@3","2","Yes","10511ea0"
"S9qjoQ@8","555","7772","1ac6bb3b"
"S9qjoQ@8","555","22","4050fe81"
"Ha0UDw@3","3","62","22e781d3"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","62","a285e965"
"S9qjoQ@8","222","62","f0ee2cd4"
"S9qjoQ@8","333","72","72e7eea0"
"S9qjoQ@8","222","62","d6dabc2a"
"S9qjoQ@8","777","52","ed125872"
"S9qjoQ@8","777","82","2d881743"
"S9qjoQ@8","777","Yes","c9343f57"
"S9qjoQ@8","6","7772","c02d578"
"S9qjoQ@8","555","Yes","4c6b669c"
"Ha0UDw@3","222","42","6c19da92"
"Ha0UDw@3","3","Yes","910ee5ce"
"S9qjoQ@8","666","72","c23d275"
"S9qjoQ@8","222","7772","c1493d49"
"S9qjoQ@8","111","32","f45f7a40"
"P1p1aQ@3","7","7772","9befff1a"
"Ha0UDw@3","8","42","ad7e1684"
"Ha0UDw@3","111","72","e2418d00"
"Ha0UDw@3","444","Yes","960f2e75"
"S9qjoQ@8","4","Yes","d1f7a0bc"
"Ha0UDw@3","222","62","5fa0524f"
"S9qjoQ@8","444","32","bc1200c3"
"S9qjoQ@8","5","Yes","7b9c8860"
"S9qjoQ@8","666","52","4891f829"
"P1p1aQ@3","444","22","77ea0187"
"S9qjoQ@8","666","32","30cea66d"
"Ha0UDw@3","777","42","6eba6087"
"Ha0UDw@3","555","32","1573711b"
"S9qjoQ@8","777","7772","5e126aff"
"1uEo4w@4","3","7772","498d5a9d"
"S9qjoQ@8","7","Yes","44f25a49"
"Ha0UDw@3","666","7772","11b329e8"
"Ha0UDw@3","5","62","a36551e8"
"S9qjoQ@8","5","6662","dd7c3f1"
"P1p1aQ@3","3","Yes","64583674"
"S9qjoQ@8","222","Yes","b0ce697e"
"Ha0UDw@3","6","Yes","5a36cf03"
"S9qjoQ@8","222","82","82477a9b"
"1uEo4w@4","8","72","4600c18f"
"Ha0UDw@3","8","Yes","a3566bd5"
"Ha0UDw@3","111","21","91b1cfd"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","5552","3025f635"
"S9qjoQ@8","3","52","b0aedd23"
"S9qjoQ@8","5","72","63e6395e"
"Ha0UDw@3","8","82","5f3ac63d"
"S9qjoQ@8","111","Yes","9b24135a"
"P1p1aQ@3","4","7772","bb814ecf"
"1uEo4w@4","SijUusI4nbSiZtldrHhtkX","Yes","8256b8fe"
"Ha0UDw@3","222","72","9011916f"
"Ha0UDw@3","4","71","bb8aeaff"
"Ha0UDw@3","8","22","ce63d447"
"S9qjoQ@8","6","42","96d0b919"
"S9qjoQ@8","333","42","e4f4b576"
"S9qjoQ@8","555","31","41ee1040"
"S9qjoQ@8","7","72","9dc5a77a"
"S9qjoQ@8","555","82","365b9220"
"S9qjoQ@8","3","62","8b633581"
"Ha0UDw@3","666","Yes","9daea329"
"Ha0UDw@3","7","32","a9d394cf"
"S9qjoQ@8","2","Yes","fe7a3b2b"
"Ha0UDw@3","444","42","47208252"
"Ha0UDw@3","6","52","e9c678cc"
"1uEo4w@4","7","Yes","1a48915d"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","42","4101c8ad"
"S9qjoQ@8","6","Yes","d99bf07a"
"Ha0UDw@3","6","72","c78de36b"
"Ha0UDw@3","5","Yes","8c8a4f9f"
"S9qjoQ@8","555","71","7e89c10a"
"S9qjoQ@8","111","Yes","9a5e6c81"
"Ha0UDw@3","111","Yes","9da2b4ee"
"S9qjoQ@8","555","82","76e21fd4"
"Ha0UDw@3","777","5552","83bd1da7"
"1uEo4w@4","4","7772","22fffed6"
"S9qjoQ@8","777","22","144a034b"
"Ha0UDw@3","777","Yes","98197b94"
"S9qjoQ@8","5","Yes","d217194d"
"Ha0UDw@3","444","32","720b1017"
"S9qjoQ@8","5","5552","dc1363fe"
"P1p1aQ@3","5","No","96f9251a"
"S9qjoQ@8","444","Yes","1f0385d6"
"P1p1aQ@3","333","7772","9a71f775"
"Ha0UDw@3","8","22","ed4ba086"
"S9qjoQ@8","6","32","c5e55df5"
"S9qjoQ@8","4","Yes","6a48f4b5"
"P1p1aQ@3","6JIYOGvVU2lA16kFeSbivH","22","ba2cd6bd"
"S9qjoQ@8","3","Yes","41545402"
"S9qjoQ@8","333","52","8910d04e"
"S9qjoQ@8","444","62","2118c8d4"
"Ha0UDw@3","3","Yes","8a65deb7"
"S9qjoQ@8","5","6662","aa2cc581"
"S9qjoQ@8","666","Yes","e8b6176"
"S9qjoQ@8","5","5552","bce99d68"
"S9qjoQ@8","4","82","9585e5e1"
"S9qjoQ@8","4","6662","bd9e2940"
"S9qjoQ@8","8","62","8359517"
"Ha0UDw@3","7","22","9fae9eb3"
"Ha0UDw@3","7","62","b86257e5"
"Ha0UDw@3","4","22","239b0b0c"
"1uEo4w@4","OiYBP8szIN9z0FfVffV-Qs","Yes","c73db9cc"
"Ha0UDw@3","4","5552","a5bd9d74"
"Ha0UDw@3","222","Yes","f2fa7f36"
"S9qjoQ@8","4","52","4b258ceb"
"S9qjoQ@8","777","22","d6fee10d"
"Ha0UDw@3","7","52","64a415cd"
"S9qjoQ@8","111","52","b95752c5"
"Ha0UDw@3","222","Yes","4d8405c0"
"S9qjoQ@8","2","32","70398e93"
"Ha0UDw@3","111","82","783ade3b"
"S9qjoQ@8","666","Yes","c517fd9e"
"S9qjoQ@8","777","No","4851b6e4"
"Ha0UDw@3","2","Yes","b3d563fc"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","22","746602d8"
"S9qjoQ@8","333","Yes","b11fa7bc"
"Ha0UDw@3","3","7772","c975a527"
"S9qjoQ@8","666","Yes","f0b0e83f"
"S9qjoQ@8","3","42","37e99ee1"
"S9qjoQ@8","2","72","374a2e32"
"S9qjoQ@8","111","Yes","56530aee"
"P1p1aQ@3","5","Yes","edecc44"
"Ha0UDw@3","2","Yes","60b1dd62"
"S9qjoQ@8","5","22","8a377272"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","42","9c0a4e26"
"Ha0UDw@3","333","5552","967bf965"
"Ha0UDw@3","OiYBP8szIN9z0FfVffV-Qs","6662","4fd98bd7"
"Ha0UDw@3","666","Yes","a4027794"
"S9qjoQ@8","111","82","9406be32"
"S9qjoQ@8","4","Yes","1a052d22"
"Ha0UDw@3","444","31","a8c1deea"
"S9qjoQ@8","7","32","d11d6ccc"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","81","827d0db"
"S9qjoQ@8","444","52","53ce0d4c"
"Ha0UDw@3","8","No","5ead3fe6"
"Ha0UDw@3","333","Yes","178e951e"
"S9qjoQ@8","111","Yes","ecfa1fe8"
"S9qjoQ@8","2","Yes","f36b4083"
"Ha0UDw@3","7","31","6dceef18"
"Ha0UDw@3","555","Yes","575eb325"
"S9qjoQ@8","111","22","620b9665"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","32","b9b25e5a"
"S9qjoQ@8","111","82","41c718fd"
"Ha0UDw@3","777","5552","e3d45584"
"Ha0UDw@3","666","Yes","9d22caaa"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","52","884036b8"
"S9qjoQ@8","222","32","56491267"
"Ha0UDw@3","777","No","8e8ec6fa"
"S9qjoQ@8","5","Yes","77636847"
"Ha0UDw@3","333","32","9065c201"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","Yes","ca6e51aa"
"S9qjoQ@8","5","Yes","f2427b7f"
"Ha0UDw@3","6","62","8d83e5d0"
"S9qjoQ@8","8","82","f4707cc1"
"S9qjoQ@8","3","5552","2e38c488"
"S9qjoQ@8","6","5552","df28b52e"
"Ha0UDw@3","5","Yes","3b84f429"
"Ha0UDw@3","666","Yes","afc531b"
"S9qjoQ@8","444","5552","fec88f5e"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","Yes","d94f6d09"
"S9qjoQ@8","222","62","e7541e2f"
"S9qjoQ@8","666","62","b7df9e6e"
"S9qjoQ@8","222","72","d34b25d9"
"Ha0UDw@3","555","5552","13beec36"
"Ha0UDw@3","222","42","a6892cab"
"S9qjoQ@8","2","82","69f4c0cc"
"S9qjoQ@8","111","5552","987094d3"
"1uEo4w@4","666","5552","2ae5f3f3"
"S9qjoQ@8","666","Yes","46ff6cde"
"S9qjoQ@8","3","5552","db78018a"
"Ha0UDw@3","4","7772","930db243"
"S9qjoQ@8","555","Yes","5d49df77"
"P1p1aQ@3","5","22","a497d298"
"S9qjoQ@8","3","5552","9a051940"
"S9qjoQ@8","111","72","1793c92"
"S9qjoQ@8","7","52","85f80efe"
"S9qjoQ@8","555","Yes","9b60f42"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","82","2f7023a4"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","31","2023db59"
"Ha0UDw@3","777","52","6064645e"
"S9qjoQ@8","4","62","61c4c47a"
"Ha0UDw@3","2","32","3ea86350"
"S9qjoQ@8","8","72","b93bb336"
"P1p1aQ@3","222","Yes","ce3e8afd"
"S9qjoQ@8","7","52","d78fe7f2"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","52","2b21f137"
"Ha0UDw@3","2","72","381b11da"
"Ha0UDw@3","111","7772","4e660bd4"
"Ha0UDw@3","2","22","13eb9913"
"S9qjoQ@8","2","7772","be5b6e62"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","Yes","4f90fde0"
"S9qjoQ@8","8","52","62c39d78"
"S9qjoQ@8","2","72","c9665848"
"Ha0UDw@3","8","32","e987482d"
"Ha0UDw@3","8","6662","9fb82f6e"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","42","2c60b44e"
"S9qjoQ@8","2","Yes","bc9d1189"
"Ha0UDw@3","111","Yes","5e3ed32d"
"S9qjoQ@8","5","22","2b071f51"
"S9qjoQ@8","444","62","e29c06fd"
"S9qjoQ@8","444","No","3e7001a6"
"S9qjoQ@8","777","6661","f71a820a"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","42","fdcd7b6f"
"S9qjoQ@8","6","42","d6d69a77"
"S9qjoQ@8","8","22","8e655378"
"Ha0UDw@3","7","72","1fe9b479"
"S9qjoQ@8","6","22","f07f18f1"
"S9qjoQ@8","2","5552","ba943bb6"
"Ha0UDw@3","666","22","efe96007"
"P1p1aQ@3","555","22","bb8347f0"
"S9qjoQ@8","777","Yes","6990d114"
"Ha0UDw@3","333","Yes","3b88c3ae"
"S9qjoQ@8","111","7772","e52125ee"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","52","1336d4b7"
"S9qjoQ@8","777","72","ce957ebf"
"S9qjoQ@8","4","6661","81342c12"
"S9qjoQ@8","222","32","877aa69a"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","62","d7d70511"
"S9qjoQ@8","5","82","e26a8029"
"S9qjoQ@8","8","82","27a4b47b"
"S9qjoQ@8","7","Yes","70c2e600"
"Ha0UDw@3","333","32","1bd52495"
"S9qjoQ@8","4","52","32c607eb"
"Ha0UDw@3","333","6662","db02be71"
"S9qjoQ@8","4","32","e44b6eef"
"S9qjoQ@8","6","5552","44ccda11"
"S9qjoQ@8","666","32","dbbbd51b"
"1uEo4w@4","444","No","30ff633f"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","51","f30a86af"
"S9qjoQ@8","111","Yes","1bb6de2d"
"S9qjoQ@8","5","72","a2940bc4"
"S9qjoQ@8","6","42","ae2a5f9a"
"Ha0UDw@3","2","Yes","3d18cd"
"Ha0UDw@3","2","6662","e49dcaf"
"Ha0UDw@3","3","5552","4a96c848"
"1uEo4w@4","8","Yes","3473c60"
"S9qjoQ@8","222","Yes","60cda437"
"S9qjoQ@8","333","Yes","a91fbe93"
"Ha0UDw@3","3","22","5c9348f0"
"Ha0UDw@3","666","42","86bf0593"
"Ha0UDw@3","3","42","4174301f"
"S9qjoQ@8","7","7772","faaf4aa9"
"S9qjoQ@8","3","22","46868acd"
"S9qjoQ@8","555","Yes","5424c4ee"
"Ha0UDw@3","111","6662","a4db4c05"
"Ha0UDw@3","555","82","ea1a277e"
"Ha0UDw@3","6","6662","b62a3c3a"
"S9qjoQ@8","2","7772","5c7e16ae"
"S9qjoQ@8","444","Yes","b7560008"
"S9qjoQ@8","4","No","e68b780d"
"S9qjoQ@8","444","6662","860fb26"
"Ha0UDw@3","5","82","9203061c"
"S9qjoQ@8","555","Yes","36e0bcc0"
"1uEo4w@4","777","Yes","7a09d433"
"Ha0UDw@3","222","Yes","c0015c7d"
"S9qjoQ@8","777","Yes","2fa79929"
"P1p1aQ@3","5","72","67ac390a"
"S9qjoQ@8","8","Yes","90813bce"
"S9qjoQ@8","666","62","b0b31538"
"S9qjoQ@8","2","32","37960b9e"
"Ha0UDw@3","555","62","96c50b5b"
"S9qjoQ@8","6","52","b7743f37"
"Ha0UDw@3","4","5552","cc78b72a"
"Ha0UDw@3","333","72","b070c415"
"1uEo4w@4","4","32","f1f60b34"
"P1p1aQ@3","777","62","ad557bea"
"S9qjoQ@8","777","5552","52603d53"
"Ha0UDw@3","111","72","fe753ab8"
"S9qjoQ@8","777","Yes","599a14af"
"S9qjoQ@8","5","6662","d6b5d847"
"Ha0UDw@3","444","No","e0319cfa"
"Ha0UDw@3","555","7772","debc3d08"
"S9qjoQ@8","111","52","6c857480"
"S9qjoQ@8","777","72","f1660e04"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","32","eab3115c"
"S9qjoQ@8","444","32","76ce1b6a"
"Ha0UDw@3","111","52","8054dbca"
"Ha0UDw@3","K20zeiocLDtwL8nRc2Y5aN","81","3d556e59"
"Ha0UDw@3","8","82","7e63332a"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","52","840f9892"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","Yes","13de1467"
"Ha0UDw@3","666","7772","50453500"
"S9qjoQ@8","333","7772","849e22d9"
"S9qjoQ@8","4","52","87956f23"
"Ha0UDw@3","666","Yes","375e92d4"
"S9qjoQ@8","5","Yes","4957ee1b"
"S9qjoQ@8","555","52","4876f60d"
"Ha0UDw@3","666","Yes","8d2616c4"
"S9qjoQ@8","666","6662","84d96454"
"Ha0UDw@3","777","Yes","abb8a3c3"
"Ha0UDw@3","8","No","a1347c82"
"S9qjoQ@8","5","Yes","48ea3588"
"S9qjoQ@8","5","Yes","876c27dd"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","32","12761326"
"1uEo4w@4","6","42","c468aa98"
"Ha0UDw@3","4","Yes","c85da7bd"
"S9qjoQ@8","555","7771","8a85823d"
"S9qjoQ@8","444","6662","b3b208a3"
"S9qjoQ@8","444","Yes","8591f8f4"
"S9qjoQ@8","4","42","377cd8cf"
"S9qjoQ@8","7","Yes","6f8a0f96"
"S9qjoQ@8","8","32","9becd78a"
"S9qjoQ@8","8","No","4b886a55"
"S9qjoQ@8","3","5552","7d0553d4"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","22","6dc3b6c1"
"S9qjoQ@8","333","52","c8ad809b"
"S9qjoQ@8","333","72","3a0af1f9"
"Ha0UDw@3","444","Yes","ca726913"
"Ha0UDw@3","8","21","17c1ab10"
"Ha0UDw@3","333","6662","21f1f249"
"Ha0UDw@3","7","22","22f50d0d"
"S9qjoQ@8","222","62","70f42093"
"Ha0UDw@3","5","82","6fcefeb"
"Ha0UDw@3","111","81","8e99a070"
"S9qjoQ@8","222","32","1b54b364"
"Ha0UDw@3","OiYBP8szIN9z0FfVffV-Qs","52","8760fc60"
"S9qjoQ@8","7","Yes","19b46a43"
"1uEo4w@4","8","6662","23b788f1"
"S9qjoQ@8","5","Yes","696b369f"
"Ha0UDw@3","333","Yes","20a77613"
"Ha0UDw@3","3","52","e64a62c6"
"Ha0UDw@3","5","Yes","785189be"
"Ha0UDw@3","111","Yes","571a9c31"
"S9qjoQ@8","777","No","7d597549"
"S9qjoQ@8","3","22","3f5118cb"
"S9qjoQ@8","6","52","3d4c8a80"
"S9qjoQ@8","3","5551","6e90f757"
"S9qjoQ@8","4","Yes","cf2fae"
"S9qjoQ@8","7","Yes","ee216db8"
"S9qjoQ@8","7","5552","f34a09dc"
"S9qjoQ@8","555","71","fdd1743e"
"Ha0UDw@3","555","Yes","4996ab65"
"S9qjoQ@8","7","Yes","39902c5b"
"Ha0UDw@3","777","42","c69a99e7"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","5552","2da33597"
"S9qjoQ@8","333","82","b9702283"
"Ha0UDw@3","333","Yes","4f9138c9"
"S9qjoQ@8","7","Yes","d76a324c"
"Ha0UDw@3","3","Yes","deba244f"
"Ha0UDw@3","333","32","3f76e505"
"Ha0UDw@3","3","71","68182af"
"P1p1aQ@3","K20zeiocLDtwL8nRc2Y5aN","Yes","4b445dc7"
"S9qjoQ@8","333","42","6980a9cb"
"Ha0UDw@3","2","Yes","6ef81a1b"
"S9qjoQ@8","4","82","98fa4e2b"
"S9qjoQ@8","666","82","8df91cee"
"S9qjoQ@8","4","Yes","f8d6e61c"
"S9qjoQ@8","2","6662","1a95bf1"
